date,text,ton
1388059756,Светлаков поздравил как президент: Лучшую новогоднюю кампанию в этом году представили Билайн и Contrapunto http://t.co/9cAvENnE15,1
1406691660,http://t.co/VwfdLk3g03 банк москвы кредиты физическим лицам,0
1407118366,МТС собирается увеличить дивиденды на 25% http://t.co/xQFXm0skRO http://t.co/5IVlYHa9cv,0
1406679066,"Власти США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка, сообщает «РИА",-1
1387277285,кредит коммерсант втб 24 http://t.co/ltESUvdXEn,0
1406393887,Оператор мобильной связи «МегаФон» установил рост уровня потребления интернет-трафика и других услуг связи после приобретения нового смартф,0
1386930908,"RT @egyxesutra: Тут увидел, что директор мтс интервью дает. Интересно провести опрос, кто на какой связи? Я — мтс, тариф супер 0",0
1389540517,руководство билайн контакты http://t.co/RlO8MqtSMU,0
1387359567,Михаэль Хеккер из МТС станет вице-президентом АФК «Система» #news,0
1406890345,http://t.co/SfEURPwQLJ Уралсиб банк оформить кредитную карту онлайн,0
1406681640,m3u ростелеком скачать http://t.co/WqdCIbuVx0,0
1406593647,#RT СМИ: Сбербанк и ВТБ попадут в санкционный список ЕС  #FF,-1
1387199637,Наши весёлые гости из #Иваново и #Кострома #Билайн @ Билайн ОЦО http://t.co/gStjoiXZvJ,0
1387544222,деньги… #beelinegift,0
1389705164,"Полазила по сайту билайна и поняла, что у меня подключен самый выгодный интернет:)",0
1387942970,RT @welldonebyelk: нашел карту сбербанка на имя Иванова Айсена в районе Китайской стены (курашова). Может кто знает. Макс репост. В личку.,0
1387967612,Сбербанк России является банком мошенников и воров.... http://t.co/HzkI1BOViV,-1
1389081446,Перейти на другой тариф #Билайн - 200рублей. Перейти на тариф другого оператора - 100рублей. В компании как бы намекают?,-1
1406551847,как закрыть кредитную карту в альфа банке http://t.co/8FvfB8pQDP,0
1406799156,"Компания ""ВымпелКом"" (""Билайн Бизнес"") представила новую линейку пакетных тарифных планов ""Все для бизнеса"" и линейку тарифных планов для м",0
1389363205,@Beeline_RUS добрый вечер. А что происходит с #BIS #BlackBerry в вашей сети? Не работают OS 7 смартфоны.,-1
